WKT,Nombre,Descripción,ID,ENTIDAD,DISTRITO,DISTRITO_L,MUNICIPIO,TIPO,CONTROL
"POLYGON ((-98.333145 21.057687, -98.333675 21.057647, -98.334028 21.057606, -98.33397 21.057109, -98.334383 21.056448, -98.334736 21.0562, -98.335148 21.055911, -98.335384 21.055581, -98.335503 21.055126, -98.335621 21.054878, -98.335739 21.054547, -98.335799 21.054174, -98.335799 21.05376, -98.335741 21.053346, -98.335683 21.052891, -98.335625 21.052477, -98.335625 21.052022, -98.335685 21.051649, -98.335803 21.051277, -98.335804 21.050946, -98.335628 21.050449, -98.335628 21.050159, -98.335629 21.049869, -98.335453 21.049455, -98.335277 21.048958, -98.335101 21.048709, -98.335043 21.048337, -98.335161 21.047882, -98.33522 21.047592, -98.335045 21.047178, -98.335104 21.046888, -98.33534 21.046475, -98.335635 21.04602, -98.335871 21.045689, -98.336165 21.0454, -98.33646 21.044987, -98.336637 21.044573, -98.336697 21.044242, -98.336815 21.043746, -98.337287 21.043374, -98.337875 21.043293, -98.338581 21.043335, -98.339052 21.043419, -98.339405 21.043213, -98.339993 21.043338, -98.340346 21.043422, -98.340935 21.043257, -98.341406 21.043134, -98.341818 21.043135, -98.34223 21.042929, -98.342348 21.042763, -98.342348 21.04235, -98.342408 21.041977, -98.342644 21.041564, -98.342997 21.041357, -98.343409 21.041234, -98.343763 21.040986, -98.344116 21.04078, -98.344587 21.040491, -98.344941 21.040202, -98.345529 21.039872, -98.346118 21.039584, -98.346354 21.039501, -98.346766 21.039419, -98.347237 21.039089, -98.347708 21.038718, -98.348062 21.038304, -98.348415 21.037891, -98.348769 21.037643, -98.349534 21.037603, -98.350005 21.037439, -98.351595 21.036531, -98.351829 21.036567, -98.352149 21.036518, -98.352694 21.036532, -98.353007 21.036286, -98.353772 21.036246, -98.354595 21.036578, -98.355183 21.036869, -98.355478 21.036787, -98.356007 21.036622, -98.356243 21.036374, -98.356361 21.036002, -98.356479 21.035713, -98.356715 21.035341, -98.356892 21.034886, -98.356952 21.034472, -98.356952 21.034141, -98.357188 21.033769, -98.357601 21.033273, -98.357896 21.032777, -98.358579 21.032099, -98.359133 21.031785, -98.359486 21.031414, -98.359781 21.031042, -98.359958 21.030669, -98.360135 21.03038, -98.360371 21.030008, -98.360607 21.029677, -98.360842 21.029636, -98.361136 21.029388, -98.361196 21.029057, -98.361314 21.028768, -98.361491 21.028396, -98.36155 21.027816, -98.361728 21.02732, -98.362023 21.026741, -98.362258 21.026493, -98.36273 21.025997, -98.362906 21.025832, -98.363024 21.025625, -98.363319 21.02546, -98.363908 21.025089, -98.364673 21.024676, -98.365085 21.024387, -98.365497 21.024181, -98.36591 21.023809, -98.366146 21.023479, -98.366793 21.022983, -98.367088 21.022735, -98.367382 21.022405, -98.367677 21.022116, -98.363622 21.019045, -98.362034 21.018339, -98.361447 21.018007, -98.3608 21.017674, -98.360388 21.017508, -98.359801 21.016969, -98.359213 21.016554, -98.357861 21.015558, -98.357039 21.014604, -98.356687 21.014148, -98.356335 21.013692, -98.355864 21.013443, -98.355768 21.013238, -98.35563 21.012946, -98.355219 21.012407, -98.355161 21.011662, -98.355103 21.011165, -98.354943 21.01027, -98.35487 21.009551, -98.354871 21.008806, -98.355225 21.008103, -98.355343 21.007482, -98.355433 21.005543, -98.35517 21.005578, -98.354228 21.005659, -98.353522 21.005782, -98.352639 21.006152, -98.35158 21.006523, -98.351227 21.006771, -98.350579 21.006894, -98.349579 21.00685, -98.348697 21.006931, -98.347638 21.007219, -98.346236 21.007873, -98.345518 21.008167, -98.344435 21.008165, -98.344401 21.008165, -98.34391 21.00757, -98.343579 21.00717, -98.343285 21.006879, -98.342932 21.006796, -98.34258 21.006588, -98.342168 21.006256, -98.341698 21.006131, -98.341345 21.0058, -98.340993 21.005551, -98.340464 21.005053, -98.340229 21.004763, -98.339818 21.004472, -98.339407 21.004182, -98.339231 21.003974, -98.339051 21.003949, -98.338642 21.00389, -98.338289 21.003931, -98.337642 21.003847, -98.337231 21.003722, -98.336878 21.003514, -98.336408 21.003224, -98.335938 21.003099, -98.335644 21.003098, -98.335232 21.002849, -98.334821 21.002765, -98.334468 21.002516, -98.333998 21.002267, -98.333587 21.001976, -98.333115 21.001834, -98.332294 21.001255, -98.331648 21.001006, -98.330414 21.002121, -98.328005 21.003384, -98.326007 21.004431, -98.321186 21.008808, -98.317893 21.012154, -98.314245 21.017317, -98.315651 21.01951, -98.315943 21.020254, -98.316236 21.020875, -98.316411 21.021371, -98.316645 21.021702, -98.316879 21.022405, -98.315996 21.024058, -98.315289 21.025504, -98.315112 21.026248, -98.31417 21.027735, -98.314343 21.02798, -98.314952 21.028842, -98.315363 21.029588, -98.315891 21.030499, -98.316243 21.031162, -98.316419 21.03137, -98.316417 21.032322, -98.31671 21.03315, -98.316886 21.033647, -98.31712 21.034351, -98.317119 21.035014, -98.317294 21.035635, -98.317292 21.03667, -98.317644 21.037498, -98.318349 21.037914, -98.31882 21.038121, -98.319054 21.038577, -98.319289 21.038826, -98.319582 21.039448, -98.31964 21.040193, -98.31958 21.041145, -98.319284 21.042013, -98.319165 21.043006, -98.319046 21.043503, -98.318868 21.044372, -98.318867 21.044868, -98.319453 21.046235, -98.319629 21.046981, -98.320215 21.047851, -98.320509 21.048473, -98.320978 21.04926, -98.321389 21.049964, -98.322035 21.050545, -98.322358 21.050856, -98.322681 21.051168, -98.323328 21.051624, -98.324504 21.051916, -98.325151 21.051959, -98.32574 21.05196, -98.326858 21.052128, -98.327505 21.051964, -98.328211 21.051924, -98.329094 21.051926, -98.330448 21.051639, -98.330918 21.052012, -98.331506 21.052386, -98.331741 21.052759, -98.331799 21.053214, -98.331915 21.053794, -98.332091 21.054167, -98.332149 21.054705, -98.332089 21.05545, -98.33203 21.055822, -98.332029 21.056153, -98.33197 21.056484, -98.331793 21.057022, -98.33191 21.057271, -98.332498 21.057603, -98.333145 21.057687))",,,161,13,1,3,10,3,243
"POLYGON ((-98.376672 21.072049, -98.372553 21.071379, -98.37173 21.070716, -98.370848 21.070549, -98.369259 21.070628, -98.368905 21.071249, -98.368434 21.071331, -98.367728 21.071122, -98.367022 21.071038, -98.36561 21.070208, -98.36514 21.069669, -98.364435 21.069047, -98.363965 21.068342, -98.363907 21.06768, -98.36385 21.066687, -98.362027 21.065855, -98.361027 21.065605, -98.360379 21.065604, -98.359144 21.065271, -98.358497 21.064814, -98.357086 21.064273, -98.356203 21.063858, -98.355674 21.063857, -98.354674 21.063648, -98.353085 21.063355, -98.352379 21.063437, -98.351791 21.063311, -98.351202 21.063269, -98.350437 21.063392, -98.349554 21.063762, -98.348141 21.063925, -98.347024 21.063344, -98.346024 21.063218, -98.345259 21.063175, -98.344259 21.062759, -98.343318 21.062289, -98.343259 21.06226, -98.342436 21.061927, -98.341554 21.061222, -98.341143 21.060559, -98.340556 21.059854, -98.340146 21.058984, -98.34003 21.057866, -98.338369 21.056665, -98.33815 21.055503, -98.337203 21.054369, -98.335625 21.052477, -98.335683 21.052891, -98.335741 21.053346, -98.335799 21.05376, -98.335799 21.054174, -98.335739 21.054547, -98.335621 21.054878, -98.335503 21.055126, -98.335384 21.055581, -98.335148 21.055911, -98.334736 21.0562, -98.334383 21.056448, -98.33397 21.057109, -98.334028 21.057606, -98.333675 21.057647, -98.333145 21.057687, -98.332498 21.057603, -98.33191 21.057271, -98.331793 21.057022, -98.33197 21.056484, -98.332029 21.056153, -98.33203 21.055822, -98.332089 21.05545, -98.332149 21.054705, -98.332091 21.054167, -98.331915 21.053794, -98.331799 21.053214, -98.331741 21.052759, -98.331506 21.052386, -98.330918 21.052012, -98.330448 21.051639, -98.329094 21.051926, -98.328211 21.051924, -98.327505 21.051964, -98.326858 21.052128, -98.32574 21.05196, -98.325151 21.051959, -98.324504 21.051916, -98.323328 21.051624, -98.322681 21.051168, -98.322358 21.050856, -98.322035 21.050545, -98.321389 21.049964, -98.320978 21.04926, -98.320509 21.048473, -98.320215 21.047851, -98.319629 21.046981, -98.319453 21.046235, -98.318867 21.044868, -98.318868 21.044372, -98.319046 21.043503, -98.319165 21.043006, -98.319284 21.042013, -98.31958 21.041145, -98.31964 21.040193, -98.319582 21.039448, -98.319289 21.038826, -98.319054 21.038577, -98.31882 21.038121, -98.318349 21.037914, -98.317644 21.037498, -98.317292 21.03667, -98.317294 21.035635, -98.317119 21.035014, -98.31712 21.034351, -98.316886 21.033647, -98.31671 21.03315, -98.316417 21.032322, -98.316419 21.03137, -98.316243 21.031162, -98.315891 21.030499, -98.315363 21.029588, -98.314952 21.028842, -98.314343 21.02798, -98.31417 21.027735, -98.312596 21.029908, -98.312837 21.029997, -98.313625 21.030287, -98.314107 21.030464, -98.314516 21.031415, -98.314691 21.032159, -98.31469 21.032862, -98.314748 21.033648, -98.314806 21.034144, -98.314921 21.035467, -98.314744 21.036211, -98.314449 21.036748, -98.313638 21.036961, -98.313509 21.036995, -98.312453 21.03687, -98.311945 21.036735, -98.311513 21.036621, -98.311054 21.036767, -98.310867 21.036827, -98.310469 21.036733, -98.30981 21.036577, -98.309883 21.036719, -98.310952 21.038811, -98.311906 21.040677, -98.312094 21.041045, -98.312854 21.042906, -98.313262 21.04485, -98.313671 21.046173, -98.313608 21.049274, -98.315248 21.051673, -98.31143 21.051958, -98.30632 21.052573, -98.301855 21.053311, -98.297811 21.05386, -98.298094 21.054547, -98.298328 21.05525, -98.298855 21.056532, -98.29903 21.057318, -98.299322 21.058269, -98.299262 21.058972, -98.299201 21.059923, -98.299082 21.061246, -98.298669 21.062196, -98.298491 21.063147, -98.298314 21.064056, -98.298136 21.065131, -98.298545 21.065875, -98.299308 21.066662, -98.300129 21.067324, -98.300245 21.068068, -98.300302 21.069061, -98.300183 21.069887, -98.300357 21.071748, -98.300708 21.072534, -98.301411 21.07332, -98.303112 21.074811, -98.304227 21.075597, -98.305107 21.076343, -98.30628 21.077212, -98.307923 21.078248, -98.308568 21.079117, -98.30927 21.08073, -98.309797 21.081888, -98.309972 21.082715, -98.309912 21.083666, -98.310733 21.084328, -98.311613 21.085156, -98.312258 21.085611, -98.313667 21.086399, -98.315076 21.087227, -98.31475 21.089497, -98.317001 21.089201, -98.318781 21.087464, -98.321368 21.085047, -98.323303 21.08248, -98.324486 21.082741, -98.324388 21.083529, -98.324749 21.083851, -98.324879 21.084344, -98.325247 21.084914, -98.325404 21.085059, -98.325728 21.085357, -98.32674 21.085829, -98.327778 21.087334, -98.329212 21.08821, -98.33028 21.088598, -98.330701 21.08896, -98.331355 21.089233, -98.331598 21.089517, -98.331666 21.089887, -98.331567 21.090634, -98.331583 21.091295, -98.33142 21.091836, -98.331453 21.093117, -98.330512 21.095495, -98.330125 21.096455, -98.329791 21.097249, -98.329573 21.097915, -98.329707 21.098573, -98.330245 21.098891, -98.330675 21.099625, -98.330938 21.100735, -98.331079 21.101682, -98.330567 21.102356, -98.33053 21.103225, -98.330318 21.104181, -98.330516 21.105003, -98.330364 21.105998, -98.3305 21.106739, -98.33053 21.107937, -98.329491 21.108706, -98.328807 21.10959, -98.328535 21.110465, -98.32884 21.110912, -98.329491 21.111062, -98.330204 21.111335, -98.330797 21.111527, -98.331269 21.111599, -98.331863 21.111791, -98.332667 21.111028, -98.333304 21.1106, -98.334238 21.11033, -98.335056 21.110103, -98.335983 21.109544, -98.337087 21.108981, -98.337614 21.108885, -98.338541 21.108326, -98.338996 21.107695, -98.33993 21.107384, -98.340166 21.107419, -98.340794 21.10666, -98.341357 21.105655, -98.341945 21.105641, -98.342359 21.105714, -98.342517 21.105007, -98.343376 21.104077, -98.343768 21.103283, -98.344341 21.10269, -98.345274 21.102337, -98.346152 21.102151, -98.3475 21.101954, -98.350945 21.096291, -98.350914 21.097367, -98.351051 21.098149, -98.35132 21.099465, -98.351685 21.099952, -98.352175 21.100726, -98.352948 21.101038, -98.353262 21.101816, -98.353456 21.102514, -98.354514 21.102489, -98.355396 21.102468, -98.356464 21.102815, -98.358171 21.102857, -98.359235 21.103079, -98.360005 21.103268, -98.361782 21.103762, -98.362313 21.103791, -98.363189 21.103563, -98.363943 21.103132, -98.364869 21.102531, -98.365506 21.102103, -98.366103 21.10246, -98.366524 21.102822, -98.367044 21.102438, -98.367563 21.102053, -98.368312 21.101415, -98.368708 21.100786, -98.369219 21.100071, -98.369924 21.100013, -98.370568 21.099915, -98.371218 21.100023, -98.371867 21.10009, -98.372686 21.099905, -98.370992 21.098044, -98.370269 21.0974, -98.370127 21.096411, -98.369574 21.095515, -98.369313 21.094488, -98.36912 21.093831, -98.374349 21.091267, -98.380115 21.092683, -98.383702 21.093564, -98.384397 21.093134, -98.384911 21.092502, -98.38548 21.091744, -98.385876 21.091156, -98.386332 21.090566, -98.386845 21.089934, -98.386948 21.089352, -98.387289 21.08889, -98.387629 21.088385, -98.388085 21.087796, -98.388483 21.087249, -98.38882 21.08662, -98.389097 21.085952, -98.390303 21.084807, -98.39053 21.084471, -98.390867 21.083843, -98.391376 21.083045, -98.391835 21.082621, -98.39264 21.081857, -98.392034 21.081169, -98.391841 21.080512, -98.391425 21.080357, -98.39071 21.080002, -98.390056 21.079729, -98.389514 21.079246, -98.388976 21.078887, -98.388322 21.078613, -98.387777 21.078006, -98.387822 21.077467, -98.387925 21.076886, -98.387664 21.0759, -98.387303 21.075578, -98.386641 21.074974, -98.385862 21.074414, -98.385322 21.074014, -98.384835 21.073364, -98.384348 21.072714, -98.383572 21.072278, -98.383094 21.071959, -98.382552 21.071476, -98.382536 21.070856, -98.382337 21.069952, -98.382195 21.069004, -98.381999 21.068224, -98.381809 21.067691, -98.381206 21.067127, -98.380829 21.066185, -98.38105 21.065601, -98.380152 21.065681, -98.379914 21.067709, -98.379678 21.068246, -98.379324 21.068825, -98.378795 21.069031, -98.378558 21.069859, -98.378439 21.070728, -98.378027 21.071223, -98.377673 21.071678, -98.377201 21.072298, -98.376672 21.072049))",,,162,13,1,3,10,4,242
"POLYGON ((-98.376672 21.072049, -98.377201 21.072298, -98.377673 21.071678, -98.378027 21.071223, -98.378439 21.070728, -98.378558 21.069859, -98.378795 21.069031, -98.379324 21.068825, -98.379678 21.068246, -98.379914 21.067709, -98.380152 21.065681, -98.38105 21.065601, -98.38073 21.064617, -98.380945 21.063785, -98.380551 21.062182, -98.379688 21.060961, -98.379336 21.060216, -98.379042 21.059346, -98.378573 21.058517, -98.378162 21.057979, -98.377632 21.057564, -98.377104 21.056942, -98.376633 21.056527, -98.375928 21.055905, -98.375458 21.055573, -98.37487 21.055034, -98.374165 21.054495, -98.373694 21.054163, -98.373165 21.053665, -98.361288 21.047104, -98.354859 21.040261, -98.351595 21.036531, -98.350005 21.037439, -98.349534 21.037603, -98.348769 21.037643, -98.348415 21.037891, -98.348062 21.038304, -98.347708 21.038718, -98.347237 21.039089, -98.346766 21.039419, -98.346354 21.039501, -98.346118 21.039584, -98.345529 21.039872, -98.344941 21.040202, -98.344587 21.040491, -98.344116 21.04078, -98.343763 21.040986, -98.343409 21.041234, -98.342997 21.041357, -98.342644 21.041564, -98.342408 21.041977, -98.342348 21.04235, -98.342348 21.042763, -98.34223 21.042929, -98.341818 21.043135, -98.341406 21.043134, -98.340935 21.043257, -98.340346 21.043422, -98.339993 21.043338, -98.339405 21.043213, -98.339052 21.043419, -98.338581 21.043335, -98.337875 21.043293, -98.337287 21.043374, -98.336815 21.043746, -98.336697 21.044242, -98.336637 21.044573, -98.33646 21.044987, -98.336165 21.0454, -98.335871 21.045689, -98.335635 21.04602, -98.33534 21.046475, -98.335104 21.046888, -98.335045 21.047178, -98.33522 21.047592, -98.335161 21.047882, -98.335043 21.048337, -98.335101 21.048709, -98.335277 21.048958, -98.335453 21.049455, -98.335629 21.049869, -98.335628 21.050159, -98.335628 21.050449, -98.335804 21.050946, -98.335803 21.051277, -98.335685 21.051649, -98.335625 21.052022, -98.335625 21.052477, -98.337203 21.054369, -98.33815 21.055503, -98.338369 21.056665, -98.34003 21.057866, -98.340146 21.058984, -98.340556 21.059854, -98.341143 21.060559, -98.341554 21.061222, -98.342436 21.061927, -98.343259 21.06226, -98.343318 21.062289, -98.344259 21.062759, -98.345259 21.063175, -98.346024 21.063218, -98.347024 21.063344, -98.348141 21.063925, -98.349554 21.063762, -98.350437 21.063392, -98.351202 21.063269, -98.351791 21.063311, -98.352379 21.063437, -98.353085 21.063355, -98.354674 21.063648, -98.355674 21.063857, -98.356203 21.063858, -98.357086 21.064273, -98.358497 21.064814, -98.359144 21.065271, -98.360379 21.065604, -98.361027 21.065605, -98.362027 21.065855, -98.36385 21.066687, -98.363907 21.06768, -98.363965 21.068342, -98.364435 21.069047, -98.36514 21.069669, -98.36561 21.070208, -98.367022 21.071038, -98.367728 21.071122, -98.368434 21.071331, -98.368905 21.071249, -98.369259 21.070628, -98.370848 21.070549, -98.37173 21.070716, -98.372553 21.071379, -98.376672 21.072049))",,,163,13,1,3,10,4,246
"POLYGON ((-98.38105 21.065601, -98.382509 21.065153, -98.383147 21.064806, -98.383787 21.064543, -98.384656 21.064026, -98.385299 21.063845, -98.38641 21.063612, -98.38729 21.063508, -98.388339 21.063152, -98.389155 21.062843, -98.389802 21.062869, -98.390556 21.062437, -98.390909 21.062429, -98.39184 21.062034, -98.392896 21.061926, -98.393662 21.06199, -98.394242 21.061687, -98.395174 21.061334, -98.39604 21.060693, -98.396678 21.060347, -98.397491 21.059914, -98.398083 21.060065, -98.398954 21.059631, -98.399997 21.059027, -98.400632 21.058557, -98.401266 21.058045, -98.402483 21.057355, -98.402896 21.057386, -98.401822 21.054335, -98.401469 21.054003, -98.40094 21.053795, -98.400293 21.053504, -98.399881 21.053048, -98.39947 21.052758, -98.399117 21.05255, -98.39847 21.052053, -98.397588 21.051803, -98.397176 21.051719, -98.396941 21.051595, -98.396588 21.051305, -98.396412 21.050808, -98.395942 21.050641, -98.395177 21.050723, -98.394705 21.051343, -98.394528 21.051922, -98.394233 21.052377, -98.39388 21.052666, -98.393586 21.052459, -98.39341 21.051962, -98.393175 21.051547, -98.392999 21.051257, -98.392764 21.051091, -98.392411 21.050842, -98.39194 21.050883, -98.389 21.048891, -98.388168 21.047696, -98.385652 21.044084, -98.384064 21.043999, -98.383711 21.043833, -98.38324 21.043583, -98.382829 21.043293, -98.382477 21.042754, -98.382183 21.042505, -98.381713 21.041842, -98.381361 21.041097, -98.381657 21.039773, -98.382363 21.039401, -98.383305 21.039279, -98.384247 21.03866, -98.384777 21.038578, -98.385189 21.038454, -98.38566 21.038248, -98.386072 21.038001, -98.38619 21.037463, -98.386662 21.03676, -98.386662 21.03618, -98.386781 21.035684, -98.387134 21.035188, -98.387429 21.034816, -98.387606 21.034112, -98.388019 21.033699, -98.388372 21.033037, -98.388315 21.031878, -98.388433 21.031299, -98.388317 21.030595, -98.388141 21.030098, -98.388259 21.029602, -98.388142 21.028857, -98.387907 21.028442, -98.387497 21.027614, -98.387086 21.026951, -98.38691 21.026412, -98.386675 21.025874, -98.386205 21.02517, -98.385853 21.024589, -98.385677 21.023803, -98.385914 21.023099, -98.386326 21.022562, -98.386503 21.022314, -98.386445 21.021817, -98.386446 21.021114, -98.386388 21.020534, -98.380271 21.019323, -98.374447 21.019189, -98.373858 21.019271, -98.373329 21.019311, -98.372858 21.019352, -98.372328 21.019682, -98.371798 21.020095, -98.371444 21.020508, -98.371268 21.020756, -98.370855 21.021045, -98.370384 21.021458, -98.370149 21.021623, -98.369795 21.021747, -98.369501 21.021871, -98.368913 21.021994, -98.368383 21.021744, -98.36803 21.021868, -98.367677 21.022116, -98.367382 21.022405, -98.367088 21.022735, -98.366793 21.022983, -98.366146 21.023479, -98.36591 21.023809, -98.365497 21.024181, -98.365085 21.024387, -98.364673 21.024676, -98.363908 21.025089, -98.363319 21.02546, -98.363024 21.025625, -98.362906 21.025832, -98.36273 21.025997, -98.362258 21.026493, -98.362023 21.026741, -98.361728 21.02732, -98.36155 21.027816, -98.361491 21.028396, -98.361314 21.028768, -98.361196 21.029057, -98.361136 21.029388, -98.360842 21.029636, -98.360607 21.029677, -98.360371 21.030008, -98.360135 21.03038, -98.359958 21.030669, -98.359781 21.031042, -98.359486 21.031414, -98.359133 21.031785, -98.358579 21.032099, -98.357896 21.032777, -98.357601 21.033273, -98.357188 21.033769, -98.356952 21.034141, -98.356952 21.034472, -98.356892 21.034886, -98.356715 21.035341, -98.356479 21.035713, -98.356361 21.036002, -98.356243 21.036374, -98.356007 21.036622, -98.355478 21.036787, -98.355183 21.036869, -98.354595 21.036578, -98.353772 21.036246, -98.353007 21.036286, -98.352694 21.036532, -98.352149 21.036518, -98.351829 21.036567, -98.351595 21.036531, -98.354859 21.040261, -98.361288 21.047104, -98.373165 21.053665, -98.373694 21.054163, -98.374165 21.054495, -98.37487 21.055034, -98.375458 21.055573, -98.375928 21.055905, -98.376633 21.056527, -98.377104 21.056942, -98.377632 21.057564, -98.378162 21.057979, -98.378573 21.058517, -98.379042 21.059346, -98.379336 21.060216, -98.379688 21.060961, -98.380551 21.062182, -98.380945 21.063785, -98.38073 21.064617, -98.38105 21.065601))",,,164,13,1,3,10,4,247
"POLYGON ((-98.402896 21.057386, -98.403068 21.054943, -98.403333 21.053779, -98.403421 21.052619, -98.403515 21.051708, -98.402674 21.051025, -98.402698 21.04966, -98.402794 21.048972, -98.402866 21.048453, -98.402946 21.047877, -98.40267 21.046271, -98.403429 21.046046, -98.404245 21.045779, -98.405059 21.045387, -98.406514 21.044814, -98.407329 21.044464, -98.408258 21.044028, -98.4089 21.043806, -98.409894 21.043616, -98.410614 21.044136, -98.411514 21.044859, -98.412112 21.045258, -98.412626 21.045034, -98.413218 21.044776, -98.413851 21.044265, -98.414545 21.043793, -98.415363 21.043608, -98.416232 21.043091, -98.416604 21.04252, -98.416487 21.042064, -98.416429 21.041609, -98.41637 21.041071, -98.416371 21.040533, -98.41643 21.039953, -98.416372 21.039208, -98.416667 21.038629, -98.416785 21.03805, -98.417198 21.037512, -98.417492 21.036975, -98.41767 21.036271, -98.417788 21.035609, -98.417148 21.035602, -98.409198 21.035513, -98.406054 21.034761, -98.405022 21.034513, -98.401511 21.03396, -98.388315 21.031878, -98.388372 21.033037, -98.388019 21.033699, -98.387606 21.034112, -98.387429 21.034816, -98.387134 21.035188, -98.386781 21.035684, -98.386662 21.03618, -98.386662 21.03676, -98.38619 21.037463, -98.386072 21.038001, -98.38566 21.038248, -98.385189 21.038454, -98.384777 21.038578, -98.384247 21.03866, -98.383305 21.039279, -98.382363 21.039401, -98.381657 21.039773, -98.381361 21.041097, -98.381713 21.041842, -98.382183 21.042505, -98.382477 21.042754, -98.382829 21.043293, -98.38324 21.043583, -98.383711 21.043833, -98.384064 21.043999, -98.385652 21.044084, -98.388168 21.047696, -98.389 21.048891, -98.39194 21.050883, -98.392411 21.050842, -98.392764 21.051091, -98.392999 21.051257, -98.393175 21.051547, -98.39341 21.051962, -98.393586 21.052459, -98.39388 21.052666, -98.394233 21.052377, -98.394528 21.051922, -98.394705 21.051343, -98.395177 21.050723, -98.395942 21.050641, -98.396412 21.050808, -98.396588 21.051305, -98.396941 21.051595, -98.397176 21.051719, -98.397588 21.051803, -98.39847 21.052053, -98.399117 21.05255, -98.39947 21.052758, -98.399881 21.053048, -98.400293 21.053504, -98.40094 21.053795, -98.401469 21.054003, -98.401822 21.054335, -98.402896 21.057386))",,,165,13,1,3,10,4,244
"POLYGON ((-98.417788 21.035609, -98.417906 21.034947, -98.418378 21.03441, -98.417732 21.033002, -98.417497 21.032546, -98.417086 21.032214, -98.416733 21.031717, -98.416322 21.031344, -98.415969 21.030847, -98.415557 21.030639, -98.415087 21.030349, -98.414675 21.0301, -98.414323 21.029809, -98.413794 21.029188, -98.413147 21.028938, -98.410352 21.028212, -98.406816 21.027293, -98.405618 21.026981, -98.405384 21.026401, -98.404913 21.026276, -98.404619 21.026069, -98.404031 21.025985, -98.403678 21.025819, -98.40309 21.025239, -98.402267 21.025113, -98.401796 21.024905, -98.401267 21.024822, -98.400503 21.024407, -98.39968 21.023909, -98.399327 21.023825, -98.398856 21.023576, -98.398386 21.023327, -98.397739 21.023036, -98.397209 21.023325, -98.395857 21.022371, -98.39574 21.021709, -98.395741 21.021295, -98.395741 21.020757, -98.39533 21.020176, -98.394743 21.019679, -98.394155 21.019222, -98.394038 21.018684, -98.393627 21.018145, -98.393392 21.017524, -98.39304 21.016737, -98.392945 21.016595, -98.392511 21.01595, -98.392453 21.015577, -98.392513 21.014791, -98.391807 21.014334, -98.39122 21.01392, -98.390573 21.013422, -98.389926 21.013048, -98.389162 21.013047, -98.387986 21.012714, -98.386927 21.012671, -98.385986 21.012379, -98.385633 21.012503, -98.385221 21.012419, -98.384749 21.013371, -98.38469 21.013743, -98.384135 21.014783, -98.383629 21.015273, -98.383511 21.015811, -98.383451 21.01639, -98.383039 21.016762, -98.382767 21.016966, -98.382214 21.017381, -98.381567 21.017753, -98.38086 21.018372, -98.380271 21.019323, -98.386388 21.020534, -98.386446 21.021114, -98.386445 21.021817, -98.386503 21.022314, -98.386326 21.022562, -98.385914 21.023099, -98.385677 21.023803, -98.385853 21.024589, -98.386205 21.02517, -98.386675 21.025874, -98.38691 21.026412, -98.387086 21.026951, -98.387497 21.027614, -98.387907 21.028442, -98.388142 21.028857, -98.388259 21.029602, -98.388141 21.030098, -98.388317 21.030595, -98.388433 21.031299, -98.388315 21.031878, -98.401511 21.03396, -98.405022 21.034513, -98.406054 21.034761, -98.409198 21.035513, -98.417148 21.035602, -98.417788 21.035609))",,,166,13,1,3,10,4,245
