WKT,ENTIDAD,DISTRITO,MUNICIPIO,SECCION
"POLYGON ((-99.050835 21.254077, -99.050361 21.253751, -99.049833 21.253757, -99.049244 21.253639, -99.048832 21.253602, -99.048648 21.252984, -99.048287 21.252285, -99.047697 21.252084, -99.046756 21.252053, -99.046213 21.252058, -99.045875 21.252062, -99.045684 21.252054, -99.045053 21.252029, -99.044566 21.252149, -99.04435 21.252202, -99.04394 21.252289, -99.044126 21.253072, -99.043836 21.253364, -99.043132 21.253454, -99.042542 21.253213, -99.04189 21.252806, -99.041013 21.253105, -99.040189 21.252948, -99.039368 21.25308, -99.038608 21.253378, -99.038262 21.253836, -99.037794 21.254047, -99.03709 21.254096, -99.036801 21.254471, -99.036453 21.254805, -99.03587 21.255183, -99.028758 21.256555, -99.027491 21.256799, -99.025107 21.258767, -99.025641 21.259175, -99.026 21.259708, -99.026245 21.26045, -99.026254 21.261152, -99.026086 21.261857, -99.026214 21.262641, -99.026633 21.263256, -99.027112 21.263996, -99.027298 21.264738, -99.027718 21.265477, -99.028252 21.265885, -99.028594 21.266077, -99.028903 21.26625, -99.029261 21.26666, -99.029445 21.267278, -99.029507 21.267526, -99.029631 21.268062, -99.030108 21.268635, -99.030763 21.26929, -99.031181 21.269823, -99.03154 21.270357, -99.031841 21.270932, -99.032258 21.271341, -99.032679 21.272122, -99.032808 21.27303, -99.032935 21.273773, -99.032946 21.274599, -99.033074 21.275425, -99.033262 21.276415, -99.033739 21.276947, -99.034332 21.277396, -99.034865 21.27768, -99.035102 21.277884, -99.03482 21.278796, -99.035186 21.279867, -99.035664 21.280482, -99.035908 21.281182, -99.03633 21.281963, -99.036427 21.282226, -99.036512 21.282457, -99.036983 21.282535, -99.037278 21.282656, -99.037519 21.283108, -99.037937 21.283641, -99.038588 21.284006, -99.039233 21.283876, -99.039536 21.283585, -99.040104 21.28304, -99.040501 21.281961, -99.041788 21.281534, -99.042316 21.281446, -99.042714 21.28045, -99.042819 21.279416, -99.043876 21.279446, -99.045111 21.279516, -99.046344 21.279462, -99.046706 21.280161, -99.046304 21.280909, -99.04632 21.28219, -99.046671 21.282062, -99.047721 21.281431, -99.048483 21.281299, -99.049377 21.282323, -99.049735 21.282733, -99.050727 21.282185, -99.05108 21.282264, -99.051735 21.282877, -99.052851 21.282907, -99.053849 21.282855, -99.054903 21.282513, -99.055925 21.282789, -99.056075 21.282295, -99.052984 21.27828, -99.046575 21.269952, -99.052307 21.263444, -99.052354 21.262534, -99.052341 21.261501, -99.052326 21.260385, -99.052077 21.259231, -99.051834 21.258613, -99.051531 21.257914, -99.05111 21.257174, -99.050983 21.256431, -99.051029 21.255439, -99.050902 21.254655, -99.050835 21.254077))",13,2,PISAFLORES,969
"POLYGON ((-99.011175 21.26263, -99.012055 21.262538, -99.012697 21.262201, -99.012925 21.261661, -99.013213 21.261204, -99.014147 21.260739, -99.014739 21.261147, -99.015329 21.261347, -99.01604 21.261795, -99.016513 21.261997, -99.017515 21.262276, -99.018097 21.261898, -99.018619 21.261314, -99.019139 21.260606, -99.019485 21.260106, -99.019833 21.259772, -99.0203 21.25956, -99.020882 21.259141, -99.021409 21.259012, -99.022053 21.258798, -99.022458 21.258298, -99.022746 21.257882, -99.02315 21.257299, -99.023495 21.256717, -99.024485 21.256045, -99.025365 21.255953, -99.025957 21.256319, -99.026606 21.256519, -99.027491 21.256799, -99.028758 21.256555, -99.03587 21.255183, -99.036453 21.254805, -99.036801 21.254471, -99.03709 21.254096, -99.037794 21.254047, -99.038262 21.253836, -99.038608 21.253378, -99.039368 21.25308, -99.040189 21.252948, -99.041013 21.253105, -99.04189 21.252806, -99.042542 21.253213, -99.043132 21.253454, -99.043836 21.253364, -99.044126 21.253072, -99.04394 21.252289, -99.043813 21.251587, -99.043685 21.250721, -99.043434 21.249525, -99.043247 21.248617, -99.042825 21.247795, -99.042286 21.247015, -99.041984 21.246316, -99.04174 21.245615, -99.041147 21.245167, -99.040674 21.244924, -99.040194 21.244143, -99.039949 21.243402, -99.039122 21.243039, -99.038407 21.242219, -99.037934 21.241976, -99.037518 21.241567, -99.037279 21.24128, -99.033668 21.237206, -99.032452 21.235833, -99.027131 21.233119, -99.026834 21.232874, -99.026305 21.232796, -99.02518 21.232105, -99.02435 21.231494, -99.023459 21.230676, -99.023152 21.229605, -99.023027 21.229069, -99.022846 21.228657, -99.022314 21.228373, -99.021901 21.228254, -99.021551 21.228423, -99.021142 21.228592, -99.02085 21.228719, -99.020557 21.228805, -99.020265 21.228891, -99.019849 21.228564, -99.01961 21.228236, -99.019374 21.228114, -99.018906 21.228284, -99.018555 21.228412, -99.018319 21.228291, -99.018082 21.228128, -99.017787 21.228007, -99.017668 21.227884, -99.017374 21.227846, -99.017256 21.227847, -99.017021 21.227808, -99.016843 21.227686, -99.016724 21.227563, -99.016486 21.227317, -99.016309 21.227236, -99.016073 21.227198, -99.015779 21.227118, -99.015603 21.227161, -99.015427 21.227204, -99.015252 21.227247, -99.015075 21.227208, -99.014897 21.227086, -99.014661 21.226964, -99.014425 21.226884, -99.014246 21.226679, -99.013538 21.226438, -99.013246 21.226524, -99.012954 21.226651, -99.012659 21.226571, -99.012361 21.226244, -99.012123 21.225957, -99.011708 21.225713, -99.011473 21.225633, -99.011235 21.225428, -99.010996 21.2251, -99.010815 21.22473, -99.010694 21.224401, -99.010572 21.224112, -99.010277 21.223991, -99.009868 21.22412, -99.009574 21.224081, -99.009395 21.223918, -99.00904 21.223673, -99.008979 21.223467, -99.008858 21.223221, -99.008564 21.223182, -99.008095 21.223228, -99.007742 21.223232, -99.007743 21.223273, -99.00739 21.223236, -99.006919 21.223116, -99.006623 21.222954, -99.006269 21.222792, -99.00603 21.222505, -99.005792 21.222219, -99.005553 21.221932, -99.005373 21.221603, -99.005133 21.221233, -99.005013 21.221028, -99.004891 21.220657, -99.004712 21.220452, -99.004592 21.220205, -99.004415 21.220166, -99.004239 21.220209, -99.003947 21.220295, -99.003769 21.220172, -99.003647 21.219843, -99.003407 21.219432, -99.003227 21.219103, -99.003047 21.218774, -99.002865 21.218363, -99.002742 21.21791, -99.002388 21.217748, -99.002151 21.217585, -99.001797 21.217464, -99.001502 21.217385, -99.001148 21.217182, -99.001083 21.216728, -99.000604 21.216285, -99.002516 21.223285, -99.002969 21.226587, -99.002979 21.227414, -99.002813 21.228242, -99.002471 21.229031, -99.002123 21.229407, -99.001953 21.229905, -99.001842 21.230443, -99.001731 21.23094, -99.001797 21.23156, -99.00198 21.232095, -99.002281 21.232671, -99.002415 21.23312, -99.002465 21.233289, -99.002646 21.233659, -99.003008 21.234399, -99.002841 21.235145, -99.00273 21.235683, -99.002561 21.236264, -99.00257 21.236966, -99.002517 21.237422, -99.002406 21.23796, -99.002472 21.238497, -99.002656 21.239156, -99.002839 21.23965, -99.00302 21.240062, -99.003261 21.240555, -99.0035 21.240842, -99.003741 21.241377, -99.00369 21.241998, -99.003577 21.24233, -99.003465 21.242744, -99.003356 21.243407, -99.003184 21.243739, -99.002952 21.243989, -99.002662 21.244282, -99.002664 21.244488, -99.002496 21.24511, -99.002676 21.245439, -99.005176 21.2574, -99.006121 21.257804, -99.007065 21.258125, -99.007543 21.258823, -99.007961 21.259356, -99.008495 21.259764, -99.009446 21.260664, -99.010043 21.261401, -99.010522 21.262141, -99.011175 21.26263))",13,2,PISAFLORES,970
"POLYGON ((-98.978072 21.255566, -98.984224 21.254223, -98.986155 21.253625, -98.986514 21.254159, -98.98734 21.25444, -98.988284 21.254802, -98.988862 21.254011, -98.989612 21.252929, -98.990312 21.252508, -98.99131 21.252457, -98.991884 21.251377, -98.992107 21.250465, -98.99286 21.249589, -98.993432 21.24955, -98.993564 21.249541, -98.994209 21.249452, -98.995147 21.249277, -98.9959 21.248442, -98.996954 21.248142, -98.99777 21.247679, -98.998235 21.247261, -98.998581 21.246762, -98.998923 21.245932, -98.999738 21.245345, -99.000149 21.245299, -99.000738 21.245417, -99.001384 21.245452, -99.002031 21.245528, -99.002676 21.245439, -99.002496 21.24511, -99.002664 21.244488, -99.002662 21.244282, -99.002952 21.243989, -99.003184 21.243739, -99.003356 21.243407, -99.003465 21.242744, -99.003577 21.24233, -99.00369 21.241998, -99.003741 21.241377, -99.0035 21.240842, -99.003261 21.240555, -99.00302 21.240062, -99.002839 21.23965, -99.002656 21.239156, -99.002472 21.238497, -99.002406 21.23796, -99.002517 21.237422, -99.00257 21.236966, -99.002561 21.236264, -99.00273 21.235683, -99.002841 21.235145, -99.003008 21.234399, -99.002646 21.233659, -99.002465 21.233289, -99.002415 21.23312, -99.002281 21.232671, -99.00198 21.232095, -99.001797 21.23156, -99.001731 21.23094, -99.001842 21.230443, -99.001953 21.229905, -99.002123 21.229407, -99.002471 21.229031, -99.002813 21.228242, -99.002979 21.227414, -99.002969 21.226587, -99.002516 21.223285, -99.000604 21.216285, -99.00024 21.215083, -98.994892 21.219436, -98.994669 21.220389, -98.994676 21.220968, -98.994745 21.221794, -98.994876 21.222908, -98.995125 21.22398, -98.994903 21.225016, -98.994441 21.225682, -98.99327 21.225983, -98.992231 21.226258, -98.991807 21.22637, -98.991219 21.226335, -98.990692 21.226464, -98.99029 21.227171, -98.989657 21.228211, -98.988968 21.229458, -98.988688 21.230618, -98.988289 21.231572, -98.98789 21.232527, -98.987313 21.233401, -98.986853 21.23415, -98.985858 21.23449, -98.985618 21.234079, -98.985322 21.233834, -98.984964 21.233383, -98.984726 21.233138, -98.98443 21.232975, -98.984133 21.23273, -98.983779 21.23261, -98.983426 21.232531, -98.983073 21.232452, -98.982659 21.232208, -98.982363 21.232087, -98.981773 21.231845, -98.981302 21.231767, -98.980891 21.231771, -98.980481 21.231858, -98.979895 21.231946, -98.979542 21.23195, -98.979014 21.231955, -98.978545 21.232001, -98.978135 21.232129, -98.977784 21.232257, -98.977374 21.232344, -98.976847 21.232473, -98.976496 21.2326, -98.975969 21.232688, -98.975558 21.232734, -98.975206 21.232737, -98.971766 21.234797, -98.971832 21.235375, -98.971663 21.235956, -98.971667 21.236286, -98.972025 21.236779, -98.972387 21.23756, -98.972571 21.238178, -98.972404 21.238924, -98.972649 21.239748, -98.973187 21.240487, -98.973543 21.240773, -98.974254 21.241262, -98.974496 21.241879, -98.974504 21.242499, -98.974805 21.243075, -98.975109 21.243899, -98.975529 21.244638, -98.976064 21.24517, -98.976484 21.245827, -98.976902 21.246402, -98.977438 21.247017, -98.977205 21.247184, -98.976914 21.247353, -98.976388 21.247606, -98.975978 21.247734, -98.975805 21.247984, -98.975279 21.248196, -98.974754 21.24849, -98.974346 21.248701, -98.973937 21.248912, -98.978072 21.255566))",13,2,PISAFLORES,971
"POLYGON ((-98.922097 21.25855, -98.92242 21.258472, -98.922717 21.258758, -98.923127 21.258671, -98.923653 21.25846, -98.924121 21.258331, -98.924532 21.258286, -98.924944 21.258323, -98.925119 21.25828, -98.925415 21.258401, -98.925826 21.258438, -98.926234 21.258186, -98.926466 21.257936, -98.926699 21.257727, -98.926813 21.257478, -98.926811 21.257313, -98.926926 21.257064, -98.927097 21.256607, -98.927504 21.256314, -98.927855 21.256145, -98.928206 21.256059, -98.928676 21.256055, -98.929145 21.255967, -98.929671 21.255714, -98.93002 21.255463, -98.931017 21.255371, -98.931549 21.255572, -98.931729 21.255901, -98.932144 21.256228, -98.932558 21.25643, -98.932678 21.256677, -98.93274 21.256966, -98.932805 21.257461, -98.932751 21.257875, -98.932872 21.258163, -98.933285 21.258283, -98.933576 21.258115, -98.93375 21.257865, -98.933979 21.257408, -98.934446 21.257156, -98.934856 21.257028, -98.935384 21.257023, -98.935912 21.256935, -98.936027 21.256768, -98.936253 21.256022, -98.936366 21.255649, -98.936361 21.255236, -98.936357 21.254905, -98.936589 21.254655, -98.936938 21.254362, -98.937291 21.254359, -98.937702 21.254396, -98.938052 21.254186, -98.938404 21.2541, -98.938698 21.254138, -98.93911 21.254217, -98.939465 21.25442, -98.939701 21.254542, -98.939997 21.254745, -98.940119 21.255075, -98.94036 21.255569, -98.940541 21.25598, -98.940838 21.256225, -98.941133 21.256346, -98.941486 21.256425, -98.941841 21.256587, -98.94237 21.256665, -98.94284 21.256619, -98.943365 21.256366, -98.943836 21.256402, -98.943957 21.256691, -98.94402 21.257062, -98.944084 21.257516, -98.944322 21.25772, -98.944674 21.257717, -98.945144 21.257712, -98.945493 21.257461, -98.945784 21.257169, -98.946134 21.257041, -98.946487 21.257079, -98.94684 21.257117, -98.947663 21.25715, -98.948369 21.257226, -98.948898 21.257262, -98.94943 21.257546, -98.949846 21.257914, -98.950078 21.257705, -98.950073 21.257292, -98.950011 21.256962, -98.950126 21.256754, -98.950474 21.256461, -98.950885 21.256374, -98.95118 21.256537, -98.951593 21.256698, -98.951945 21.256653, -98.95212 21.256486, -98.952292 21.256195, -98.952582 21.255862, -98.952933 21.255734, -98.953464 21.255977, -98.954051 21.25593, -98.954755 21.255799, -98.95528 21.255546, -98.955687 21.255211, -98.955917 21.254754, -98.956325 21.254502, -98.956911 21.254413, -98.957149 21.254618, -98.957616 21.254448, -98.958378 21.254316, -98.958966 21.25431, -98.959318 21.254265, -98.959549 21.253933, -98.95978 21.253641, -98.960132 21.253637, -98.960484 21.253593, -98.960954 21.253547, -98.961424 21.253583, -98.961777 21.253662, -98.962306 21.253616, -98.962952 21.253651, -98.963362 21.253523, -98.963535 21.253273, -98.963768 21.253105, -98.964063 21.253185, -98.964414 21.25314, -98.964766 21.253095, -98.965062 21.253216, -98.965355 21.253172, -98.965705 21.253003, -98.966174 21.252957, -98.966819 21.252827, -98.96717 21.252741, -98.967812 21.252362, -98.968104 21.252194, -98.968689 21.252023, -98.969217 21.252018, -98.969803 21.251888, -98.97027 21.251594, -98.97062 21.251425, -98.970971 21.251297, -98.97132 21.251005, -98.971609 21.250671, -98.971903 21.250709, -98.972313 21.250581, -98.972544 21.250248, -98.972714 21.249792, -98.972946 21.2495, -98.973118 21.249209, -98.973644 21.248997, -98.973937 21.248912, -98.974346 21.248701, -98.974754 21.24849, -98.975279 21.248196, -98.975805 21.247984, -98.975978 21.247734, -98.976388 21.247606, -98.976914 21.247353, -98.977205 21.247184, -98.977438 21.247017, -98.976902 21.246402, -98.976484 21.245827, -98.976064 21.24517, -98.975529 21.244638, -98.975109 21.243899, -98.974805 21.243075, -98.974504 21.242499, -98.974496 21.241879, -98.974254 21.241262, -98.973543 21.240773, -98.973187 21.240487, -98.972649 21.239748, -98.972404 21.238924, -98.972571 21.238178, -98.972387 21.23756, -98.972025 21.236779, -98.971667 21.236286, -98.971663 21.235956, -98.971832 21.235375, -98.971766 21.234797, -98.967164 21.23786, -98.962421 21.237584, -98.96111 21.237507, -98.960555 21.235363, -98.959277 21.236534, -98.956634 21.236518, -98.952529 21.23427, -98.951667 21.233798, -98.951196 21.23372, -98.950256 21.233729, -98.949496 21.233985, -98.948852 21.234198, -98.948501 21.234243, -98.947974 21.234372, -98.94727 21.234503, -98.946683 21.234509, -98.946268 21.234223, -98.945735 21.233857, -98.945321 21.233571, -98.94479 21.233411, -98.944087 21.233542, -98.94356 21.233713, -98.942917 21.233967, -98.942566 21.234053, -98.941745 21.234144, -98.940924 21.234235, -98.940338 21.234323, -98.939687 21.233957, -98.938925 21.234048, -98.937928 21.234223, -98.936815 21.23444, -98.935709 21.235236, -98.935473 21.235197, -98.934832 21.235576, -98.934189 21.235871, -98.933488 21.236167, -98.932899 21.236008, -98.932076 21.235975, -98.931547 21.23598, -98.930959 21.235903, -98.930139 21.236076, -98.92961 21.23604, -98.928787 21.236007, -98.928142 21.236096, -98.927907 21.236098, -98.927496 21.236102, -98.926676 21.236316, -98.925969 21.236075, -98.925436 21.235709, -98.924899 21.235052, -98.92448 21.234354, -98.923652 21.233907, -98.922591 21.233587, -98.921653 21.233761, -98.920661 21.234267, -98.919841 21.23444, -98.918612 21.234865, -98.918027 21.234995, -98.91709 21.235252, -98.91621 21.235343, -98.91499 21.23643, -98.91435 21.236932, -98.913764 21.237062, -98.913233 21.236901, -98.912468 21.236785, -98.911709 21.237123, -98.911065 21.237336, -98.910711 21.237215, -98.910118 21.236683, -98.909178 21.236651, -98.908416 21.236824, -98.907778 21.237491, -98.906726 21.237956, -98.906091 21.238872, -98.905982 21.239617, -98.906513 21.239818, -98.907222 21.240142, -98.907988 21.240341, -98.908578 21.240584, -98.909169 21.240867, -98.909993 21.241025, -98.910113 21.24123, -98.910468 21.241475, -98.911057 21.241593, -98.911524 21.241299, -98.911932 21.241089, -98.912284 21.241003, -98.912871 21.240997, -98.913397 21.240785, -98.913571 21.240577, -98.91392 21.240326, -98.914389 21.240197, -98.914742 21.240276, -98.915213 21.240396, -98.915743 21.240515, -98.916271 21.240468, -98.916741 21.240464, -98.917503 21.240332, -98.918148 21.240243, -98.918854 21.240319, -98.919268 21.240563, -98.91939 21.240975, -98.919394 21.241306, -98.919399 21.241678, -98.919522 21.242173, -98.919586 21.242585, -98.919707 21.242915, -98.919946 21.243202, -98.920301 21.243447, -98.920539 21.243692, -98.920838 21.244103, -98.921018 21.244432, -98.921139 21.24472, -98.921201 21.24505, -98.921556 21.245212, -98.921916 21.245911, -98.921978 21.246158, -98.922274 21.246362, -98.922806 21.246646, -98.922808 21.246812, -98.922578 21.247186, -98.922404 21.247394, -98.922113 21.247604, -98.921881 21.247854, -98.921473 21.248106, -98.921122 21.248275, -98.920716 21.248692, -98.920251 21.24911, -98.920079 21.249401, -98.919789 21.249734, -98.919441 21.250068, -98.919209 21.250319, -98.918978 21.250651, -98.91857 21.250986, -98.918223 21.251403, -98.917933 21.251736, -98.917704 21.252234, -98.917649 21.252566, -98.917596 21.25298, -98.917485 21.253559, -98.91755 21.254096, -98.917614 21.254509, -98.917678 21.254963, -98.917741 21.255293, -98.91905 21.256555, -98.919646 21.257014, -98.919749 21.257021, -98.920304 21.257059, -98.921617 21.25773, -98.922034 21.258147, -98.922097 21.25855))",13,2,PISAFLORES,972
"POLYGON ((-98.967164 21.23786, -98.971766 21.234797, -98.975206 21.232737, -98.975558 21.232734, -98.975969 21.232688, -98.976496 21.2326, -98.976847 21.232473, -98.977374 21.232344, -98.977784 21.232257, -98.978135 21.232129, -98.978545 21.232001, -98.979014 21.231955, -98.979542 21.23195, -98.979895 21.231946, -98.980481 21.231858, -98.980891 21.231771, -98.981302 21.231767, -98.98118 21.231396, -98.981116 21.230983, -98.980995 21.230695, -98.980931 21.230282, -98.980809 21.229912, -98.9808 21.229168, -98.980855 21.228878, -98.980789 21.2283, -98.980958 21.227719, -98.981129 21.227304, -98.981183 21.226849, -98.98112 21.22656, -98.981117 21.226271, -98.981229 21.225898, -98.981342 21.225525, -98.981394 21.224987, -98.98133 21.224533, -98.981381 21.214406, -98.980736 21.214495, -98.980094 21.214791, -98.979928 21.215619, -98.979459 21.215748, -98.978932 21.215877, -98.978641 21.216045, -98.978117 21.216422, -98.977591 21.216593, -98.977957 21.217747, -98.978196 21.218034, -98.978319 21.218487, -98.978502 21.219064, -98.978273 21.219562, -98.977982 21.219772, -98.977574 21.220024, -98.977343 21.220316, -98.976758 21.220487, -98.976466 21.220614, -98.976232 21.22074, -98.975764 21.220869, -98.975413 21.220955, -98.975063 21.221165, -98.97483 21.221333, -98.974657 21.221583, -98.974307 21.221793, -98.974072 21.221754, -98.973719 21.221716, -98.973367 21.221761, -98.973015 21.221806, -98.972781 21.221808, -98.97237 21.221853, -98.971662 21.221571, -98.971191 21.221452, -98.970895 21.221331, -98.9706 21.221168, -98.970186 21.220966, -98.969774 21.220887, -98.969419 21.220684, -98.969067 21.220729, -98.968833 21.220814, -98.968483 21.220942, -98.96813 21.220945, -98.967719 21.220949, -98.967426 21.220952, -98.967075 21.221121, -98.966844 21.221413, -98.96667 21.221621, -98.966439 21.221871, -98.966088 21.22204, -98.965796 21.222167, -98.965505 21.222335, -98.965328 21.222296, -98.965036 21.222423, -98.964626 21.222509, -98.964216 21.222596, -98.963978 21.222351, -98.963799 21.222104, -98.963269 21.222027, -98.962683 21.222157, -98.962389 21.222118, -98.96215 21.221749, -98.961974 21.22175, -98.961683 21.22196, -98.96151 21.22221, -98.961336 21.222418, -98.961163 21.222668, -98.961049 21.223, -98.961053 21.22333, -98.961056 21.223578, -98.961124 21.22428, -98.961186 21.224528, -98.961307 21.224816, -98.961485 21.225021, -98.961604 21.225144, -98.961725 21.22539, -98.961845 21.225596, -98.962023 21.225801, -98.962144 21.226089, -98.962148 21.226378, -98.962269 21.226666, -98.962213 21.226873, -98.961742 21.226796, -98.961331 21.2268, -98.960919 21.226721, -98.960627 21.226889, -98.960336 21.227057, -98.959926 21.227186, -98.959633 21.227271, -98.959283 21.22744, -98.958932 21.227526, -98.958755 21.227445, -98.9584 21.227283, -98.958049 21.22737, -98.956816 21.227423, -98.95599 21.227101, -98.955521 21.227147, -98.954817 21.227195, -98.947674 21.229084, -98.938925 21.234048, -98.939687 21.233957, -98.940338 21.234323, -98.940924 21.234235, -98.941745 21.234144, -98.942566 21.234053, -98.942917 21.233967, -98.94356 21.233713, -98.944087 21.233542, -98.94479 21.233411, -98.945321 21.233571, -98.945735 21.233857, -98.946268 21.234223, -98.946683 21.234509, -98.94727 21.234503, -98.947974 21.234372, -98.948501 21.234243, -98.948852 21.234198, -98.949496 21.233985, -98.950256 21.233729, -98.951196 21.23372, -98.951667 21.233798, -98.952529 21.23427, -98.956634 21.236518, -98.959277 21.236534, -98.960555 21.235363, -98.96111 21.237507, -98.962421 21.237584, -98.967164 21.23786))",13,2,PISAFLORES,973
"POLYGON ((-98.905982 21.239617, -98.906091 21.238872, -98.906726 21.237956, -98.907778 21.237491, -98.908416 21.236824, -98.909178 21.236651, -98.910118 21.236683, -98.910711 21.237215, -98.911065 21.237336, -98.911709 21.237123, -98.912468 21.236785, -98.913233 21.236901, -98.913764 21.237062, -98.91435 21.236932, -98.91499 21.23643, -98.91621 21.235343, -98.91709 21.235252, -98.918027 21.234995, -98.918612 21.234865, -98.919841 21.23444, -98.920661 21.234267, -98.921653 21.233761, -98.922591 21.233587, -98.923652 21.233907, -98.92448 21.234354, -98.924899 21.235052, -98.925436 21.235709, -98.925969 21.236075, -98.926676 21.236316, -98.927496 21.236102, -98.927907 21.236098, -98.928142 21.236096, -98.928787 21.236007, -98.92961 21.23604, -98.930139 21.236076, -98.930959 21.235903, -98.931547 21.23598, -98.932076 21.235975, -98.932899 21.236008, -98.933488 21.236167, -98.934189 21.235871, -98.934832 21.235576, -98.935473 21.235197, -98.935709 21.235236, -98.936815 21.23444, -98.937928 21.234223, -98.938925 21.234048, -98.947674 21.229084, -98.954817 21.227195, -98.955521 21.227147, -98.95599 21.227101, -98.956816 21.227423, -98.958049 21.22737, -98.9584 21.227283, -98.958755 21.227445, -98.958932 21.227526, -98.959283 21.22744, -98.959633 21.227271, -98.959926 21.227186, -98.960336 21.227057, -98.960627 21.226889, -98.960919 21.226721, -98.961331 21.2268, -98.961742 21.226796, -98.962213 21.226873, -98.962269 21.226666, -98.962148 21.226378, -98.962144 21.226089, -98.962023 21.225801, -98.961845 21.225596, -98.961725 21.22539, -98.961604 21.225144, -98.961485 21.225021, -98.961307 21.224816, -98.961186 21.224528, -98.961124 21.22428, -98.961056 21.223578, -98.961053 21.22333, -98.961049 21.223, -98.961163 21.222668, -98.961336 21.222418, -98.96151 21.22221, -98.961683 21.22196, -98.961974 21.22175, -98.96215 21.221749, -98.962389 21.222118, -98.962683 21.222157, -98.963269 21.222027, -98.963799 21.222104, -98.963978 21.222351, -98.964216 21.222596, -98.964626 21.222509, -98.965036 21.222423, -98.965328 21.222296, -98.965505 21.222335, -98.965796 21.222167, -98.966088 21.22204, -98.966439 21.221871, -98.96667 21.221621, -98.966844 21.221413, -98.967075 21.221121, -98.967426 21.220952, -98.967719 21.220949, -98.96813 21.220945, -98.968483 21.220942, -98.968833 21.220814, -98.969067 21.220729, -98.969419 21.220684, -98.969774 21.220887, -98.970186 21.220966, -98.9706 21.221168, -98.970895 21.221331, -98.971191 21.221452, -98.971662 21.221571, -98.97237 21.221853, -98.972781 21.221808, -98.973015 21.221806, -98.973367 21.221761, -98.973719 21.221716, -98.974072 21.221754, -98.974307 21.221793, -98.974657 21.221583, -98.97483 21.221333, -98.975063 21.221165, -98.975413 21.220955, -98.975764 21.220869, -98.976232 21.22074, -98.976466 21.220614, -98.976758 21.220487, -98.977343 21.220316, -98.977574 21.220024, -98.977982 21.219772, -98.978273 21.219562, -98.978502 21.219064, -98.978319 21.218487, -98.978196 21.218034, -98.977957 21.217747, -98.977591 21.216593, -98.978117 21.216422, -98.978641 21.216045, -98.978932 21.215877, -98.979459 21.215748, -98.979928 21.215619, -98.980094 21.214791, -98.980736 21.214495, -98.981381 21.214406, -98.970602 21.202279, -98.970193 21.202407, -98.969783 21.202493, -98.969372 21.202539, -98.969021 21.202625, -98.968786 21.202627, -98.968259 21.202715, -98.967138 21.202313, -98.96637 21.201949, -98.965426 21.201545, -98.964364 21.201142, -98.963476 21.200614, -98.962236 21.200006, -98.961293 21.199726, -98.960288 21.199199, -98.959225 21.198672, -98.958634 21.198388, -98.957517 21.198275, -98.956932 21.198447, -98.9567 21.198656, -98.956587 21.19907, -98.956416 21.199485, -98.956361 21.199816, -98.956248 21.200148, -98.955961 21.200688, -98.955676 21.201352, -98.955506 21.201891, -98.955335 21.202348, -98.955224 21.202845, -98.955287 21.203175, -98.944548 21.208613, -98.937569 21.209343, -98.937163 21.209802, -98.936995 21.210506, -98.936776 21.211789, -98.936197 21.212456, -98.935563 21.213496, -98.934764 21.215364, -98.933532 21.215459, -98.932476 21.215593, -98.93154 21.21585, -98.930544 21.216108, -98.929901 21.216321, -98.929204 21.216989, -98.928807 21.218109, -98.928702 21.219143, -98.928772 21.220134, -98.929019 21.221083, -98.929502 21.222194, -98.929627 21.222813, -98.928868 21.223192, -98.927874 21.223574, -98.927171 21.223746, -98.925878 21.223635, -98.924701 21.223398, -98.92376 21.223283, -98.922881 21.223457, -98.92171 21.223758, -98.920597 21.224017, -98.919656 21.223902, -98.918714 21.223704, -98.917489 21.224377, -98.916434 21.224594, -98.915849 21.224765, -98.914963 21.224402, -98.915385 21.225266, -98.915397 21.226299, -98.915115 21.227252, -98.91448 21.228168, -98.913839 21.228629, -98.912964 21.229133, -98.912152 21.229968, -98.910695 21.230891, -98.909123 21.232064, -98.908133 21.232776, -98.906258 21.233125, -98.904727 21.232809, -98.903961 21.232609, -98.903194 21.232327, -98.902073 21.231883, -98.901188 21.23152, -98.900675 21.231625, -98.900614 21.231832, -98.900798 21.232056, -98.900852 21.232123, -98.901627 21.232667, -98.902044 21.233166, -98.902521 21.233542, -98.903056 21.234167, -98.903353 21.234832, -98.90347 21.235413, -98.903109 21.235784, -98.90221 21.23611, -98.901372 21.236271, -98.901012 21.236642, -98.90107 21.237057, -98.901069 21.237347, -98.901365 21.237846, -98.901544 21.238054, -98.902321 21.238183, -98.903699 21.237735, -98.904475 21.237905, -98.905982 21.239617))",13,2,PISAFLORES,974
